id,lon,lat,highway1,highway2,highway3,highway4,highway5
537,-92.3921214,34.6886076,0,0,0,0,6
538,-92.392816,34.6886178,0,0,0,0,6
539,-92.39343,34.68863,0,0,0,0,6
540,-92.3943451,34.6894342,4,0,0,0,2
541,-92.3982299,34.6867334,4,0,0,0,2
542,-92.398803,34.687523,0,0,0,0,2
543,-92.4014246,34.6848337,4,0,0,0,2
544,-92.40232,34.685235,0,0,0,0,6
545,-92.403003,34.685594,0,0,0,0,2
546,-92.40504,34.6809967,3,0,0,0,0
547,-92.404997,34.680582,3,0,0,0,0
548,-92.406966,34.676682,3,0,0,0,0
549,-92.372045,34.749224,0,4,0,0,2
550,-92.402512,34.685119,0,0,0,0,2
551,-92.3918177,34.6885981,0,0,0,0,6
552,-92.439669,34.64662,0,0,0,0,8
553,-92.438771,34.646707,0,0,0,0,6
554,-92.4381,34.646828,0,0,0,0,6
555,-92.436148,34.646927,0,0,0,0,4
556,-92.43608,34.646197,0,0,0,0,4
557,-92.437877,34.645866,0,0,0,0,6
558,-92.438744,34.645718,0,0,0,0,6
559,-92.439175,34.645646,0,0,0,0,2
560,-92.492007,34.811581,2,0,0,0,2
561,-92.493819,34.811607,0,0,0,0,2
562,-92.336918,34.78376,0,0,4,0,1
563,-92.335717,34.775342,0,0,0,0,6
564,-92.33583,34.775668,0,0,0,0,2
565,-92.334879,34.774907,0,0,0,0,6
566,-92.335327,34.774803,0,0,0,0,6
567,-92.334131,34.773855,0,0,0,0,2
568,-92.334768,34.774545,0,0,0,0,6
569,-92.33474,34.773837,0,0,0,0,6
570,-92.335825,34.773913,0,0,0,0,2
571,-92.2650398,34.7261488,2,1,0,0,0
572,-92.256562,34.724955,0,0,0,6,0
573,-92.255948,34.724555,0,0,0,6,0
574,-92.255913,34.7246524,0,0,0,6,0
575,-92.257383,34.7249905,0,0,0,6,0
576,-92.258987,34.724239,0,0,0,6,0
577,-92.409433,34.713073,0,0,0,0,2
578,-92.4187746,34.6411115,0,0,4,0,2
579,-92.4189768,34.6400646,0,0,0,0,2
580,-92.415044,34.641069,0,0,4,0,2
581,-92.4162955,34.6401383,0,0,4,0,2
582,-92.425971,34.641045,0,0,4,0,2
583,-92.425696,34.639803,0,0,0,0,2
584,-92.417765,34.641095,0,0,4,0,2
585,-92.417829,34.63966,0,0,0,0,2
